x0, A, sigma, mux, kappa, phi0, C, std_A, std_sigma, std_mux, std_kappa, std_phi0, std_C
0.0005,1362.1964375655034,0.0012089729619274286,-0.00032424496497663815,3124.6002516842436,2.404707616019395,0.9654967698669802,29.28163346812678,4.458926302362389e-06,6.812983315995727e-06,6.165917999058808,0.006582908659118149,0.0038563527843930513
0.0,1429.6249730070338,0.0012042052155783226,-0.000687937591243118,3176.1916205157927,2.425375120653918,0.9546197195614533,69.96803016019427,5.827378850015723e-06,6.738192949854835e-06,5.54437147785603,0.007213058568267121,0.004262465656840974
0.001,1460.7749000438066,0.0011874799783233713,2.4826044160788435e-05,3098.5862979256863,2.3906613001325887,0.9700492576376166,88.46082564762546,5.651488453559969e-06,6.496023905980641e-06,7.06759189865342,0.006558620842201012,0.0034670589329245287
-0.0005,1210.4982697865187,0.0011939417907585398,-0.0010308466978491092,3225.180540805566,2.4169159440316905,0.9423905796634188,26.638609634327253,5.65535553981553e-06,7.377425304297326e-06,8.184251342336465,0.008947548687549734,0.005086391552229312
-0.001,967.8438044517595,0.001155966056084757,-0.0013276837185335017,3259.976553135822,2.4399921079780458,0.943861236486401,35.09925425907173,5.408373739512153e-06,7.384596511222051e-06,9.358376010766042,0.013378434380905876,0.009962831839422625
