x0, A, sigma, mux, kappa, phi0, C, std_A, std_sigma, std_mux, std_kappa, std_phi0, std_C
0.0005,1302.1096586099893,0.0011678767629330455,0.0006952893095022898,3063.951955339355,2.422673746367852,0.9578668981740868,30.902030017637205,5.219823158897852e-06,6.540158670113813e-06,6.6384910241632324,0.007059152214675429,0.0047173912589351386
0.0,1401.7335830409581,0.001199675057353763,0.0003576484287124863,3108.9564851896657,2.413603008302001,0.9617050340539025,50.44193373819252,5.159498564895235e-06,6.202475935887231e-06,6.46089145164442,0.006706909407247771,0.003776888725399625
0.001,1124.9080279531333,0.001134676029754656,0.0009909619804829113,3015.2993618903406,2.4028007719393365,0.9506991789743009,37.81005302945562,5.127407860151334e-06,6.321268047676647e-06,7.5575401924964885,0.008755174042352341,0.004771336559913948
-0.0005,1284.859195866381,0.0012025129776689618,-1.3937426831476675e-05,3160.4680559,2.415003838144815,0.9625291021463085,18.295233395152376,4.605281585210191e-06,6.619803412847791e-06,5.502780388563969,0.006792488352018285,0.0038863757526575145
-0.001,1240.2650045586554,0.0011789698325832352,-0.0003339059108725699,3201.8732550346317,2.382141465835882,0.9679998680198936,7.873846802189354,4.6125198111804615e-06,6.6833334810380596e-06,6.150162105479544,0.006466967720396784,0.0036337048318285507
