x0, A, sigma, mux, kappa, phi0, C, std_A, std_sigma, std_mux, std_kappa, std_phi0, std_C
0.0005,1408.5874592011323,0.0012061376324579974,2.89377099427765e-05,3121.7169441302076,2.3966211009939697,0.9647303687600781,29.318571142851113,3.890462036578105e-06,7.08784172821807e-06,6.391101979190074,0.006310056899667717,0.004059317935472037
0.0,1281.598834247928,0.0012072272881241903,-0.00033335550279832725,3158.315442689979,2.4080255841365146,0.9572810674626033,16.74395993406227,5.247341560016323e-06,6.68198965742462e-06,5.984584727574166,0.006671546576820291,0.004007766291112626
0.001,1391.293018042088,0.0011664737424158112,0.00036486541187206247,3058.4271134947917,2.391080076092902,0.965620813192796,42.1257264837455,5.561859447393002e-06,5.6546459156929355e-06,6.679329666459292,0.00665012961183254,0.004047106930360641
-0.0005,1283.314469727392,0.0011873646664974776,-0.0006987180646466822,3209.55563775471,2.4180875726637776,0.9451491186352088,14.504595468469443,5.761380287085537e-06,6.9948953342492665e-06,7.295886163231321,0.0073762842116471975,0.0041580473077283365
-0.001,1047.7520477392636,0.0011520958523986483,-0.0009924607249514772,3225.103848963728,2.394682212024488,0.9556668840515603,8.996369320845318,6.408761397377406e-06,8.237027429628582e-06,7.963933943310402,0.008518976608454503,0.005025262087038412
