x0, A, sigma, mux, kappa, phi0, C, std_A, std_sigma, std_mux, std_kappa, std_phi0, std_C
0.0005,1363.834059203498,0.0011918850117143167,0.00036613714378715026,3077.061552388919,2.416576356180465,0.9625816432618183,31.346578834294736,4.772576236292764e-06,5.27698157117748e-06,6.62691948224639,0.006092261322995832,0.004245966051931178
0.0,1337.9971869417477,0.001208328096267612,9.461176397722675e-06,3136.0070243916743,2.402890839322668,0.96409578775386,25.824613665402897,4.7092258089387516e-06,6.101566333730774e-06,6.148806467329367,0.0054670484541110695,0.003739256540987967
0.001,1239.6159120265884,0.0011301538345329402,0.0006843825575752561,3039.2656788338236,2.3983558447383637,0.9655995078255866,17.021729371299752,4.68599807560631e-06,6.50505966278758e-06,7.764483163070236,0.00777958457342338,0.004029047664364269
-0.0005,1286.7895893157186,0.0012050850131961875,-0.0003491625704932671,3185.3813046549017,2.405997161780298,0.9561733827544117,41.30961540373327,4.547788939024154e-06,6.255545991481244e-06,6.634321200028294,0.006809310575547738,0.004133819633381134
-0.001,1264.133318914011,0.0011700335144614834,-0.0006653410902018221,3228.919403264626,2.4052407224175076,0.9614937737479461,43.85326731260696,5.674176114432904e-06,7.045022348910175e-06,7.034424612968603,0.008259396128261175,0.004302941013013439
